course,id,title,domain_label,reference_contribution,reference_confidence,reference_confidence_score,evidence_level,url
Aprende a crear tu tienda en línea con Shopify desde cero,1211,Como funciona la plataforma de mercado pago,Tienda y catálogo,"Podría orientar preguntas sobre el papel de Mercado Pago en la tienda, sin realizar operaciones ni confirmar condiciones vigentes del proveedor.",INFERRED,0.77,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/1211
Aprende a crear tu tienda en línea con Shopify desde cero,1212,Seguridad de tu cuenta de mercado pago,Tienda y catálogo,"Podría apoyar un recordatorio de revisión de seguridad de Mercado Pago, sin manejar claves, códigos, fondos o configuraciones de acceso.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/1212
Aprende a crear tu tienda en línea con Shopify desde cero,1209,Abriendo tu cuenta en PayPal,Tienda y catálogo,"Podría orientar una lista de dudas previas a abrir PayPal por el miembro, sin crear la cuenta ni pedir datos sensibles.",INFERRED,0.76,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/1209
Aprende a crear tu tienda en línea con Shopify desde cero,1208,Configurar métodos de pago en shopify,Tienda y catálogo,"Podría apoyar un checklist de opciones de cobro para revisión del equipo, sin conectar pasarelas ni procesar pagos desde el agente.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/1208
Aprende a crear tu tienda en línea con Shopify desde cero,412,Vinculación de redes sociales,Automatización guiada,"Podría documentar qué perfiles sociales se desea relacionar con Shopify y qué autorización falta, sin ejecutar vinculaciones entre cuentas.",INFERRED,0.76,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/412
Aprende a crear tu tienda en línea con Shopify desde cero,413,Códigos de descuento,Conversación y conversión,"Podría orientar un borrador de promoción con condiciones y costos verificados, sin crear descuentos ni prometer que aumentarán las ventas.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/413
Aprende a crear tu tienda en línea con Shopify desde cero,414,Carritos abandonados,Conversación y conversión,"Podría apoyar preguntas sobre abandono de compra y borradores de recuperación, sin acceder a datos de clientes ni enviar comunicaciones.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/414
Aprende a crear tu tienda en línea con Shopify desde cero,415,Informes y estadisticas,Medición y diagnóstico,"Podría orientar una solicitud de datos de rendimiento de la tienda y una revisión inicial, sin inventar métricas ausentes.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/415
Aprende a crear tu tienda en línea con Shopify desde cero,416,Gestión de pedidos y clientes,Inventario y logística,"Podría apoyar un checklist de seguimiento de pedidos y dudas operativas, sin modificar órdenes ni acceder a información de otros clientes.",INFERRED,0.78,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/416
Aprende a crear tu tienda en línea con Shopify desde cero,417,Apps,Tienda y catálogo,"Podría orientar preguntas sobre necesidades que una aplicación Shopify cubriría, aunque el título no permite identificar herramientas ni funciones concretas.",INFERRED,0.63,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/417
Aprende a crear tu tienda en línea con Shopify desde cero,418,App de Instagram para página principal,Tienda y catálogo,"Podría apoyar un brief sobre presencia de Instagram en la página inicial, sin instalar aplicaciones ni asumir compatibilidad actual de servicios.",INFERRED,0.77,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/418
Aprende a crear tu tienda en línea con Shopify desde cero,419,"Apps para upsell, downsell y crossell",Conversación y conversión,"Podría orientar propuestas de ofertas complementarias y alternativas con productos verificados, sin instalar aplicaciones ni garantizar incremento del valor de compra.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/419
Aprende a crear tu tienda en línea con Shopify desde cero,410,Lanza tu tienda,Tienda y catálogo,"Podría apoyar una lista de revisión previa a publicar la tienda, dejando el lanzamiento y sus permisos bajo control del miembro.",INFERRED,0.77,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/410
Aprende a crear tu tienda en línea con Shopify desde cero,499,Cómo integrar Shopify con Whatsapp,Automatización guiada,"Podría documentar un flujo deseado entre Shopify y WhatsApp y sus límites, sin conectar plataformas ni enviar mensajes a terceros.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/499
Aprende a crear tu tienda en línea con Shopify desde cero,527,Potencializa tu tienda con Shopify,Tienda y catálogo,Podría señalar una referencia general para revisar oportunidades de mejora en Shopify; faltan detalles para identificar tácticas concretas del curso.,INFERRED,0.65,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/527
Aprende a crear tu tienda en línea con Shopify desde cero,548,Shopify Boutique express,Tienda y catálogo,"Podría orientar una referencia de tienda tipo boutique en Shopify, pero el nombre express no establece alcance ni plazo de implementación.",INFERRED,0.61,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/548
Aprende a crear tu tienda en línea con Shopify desde cero,1221,Shopify desde cero: lo que te nadie te dice al abrir tu tienda,Tienda y catálogo,"Podría apoyar preguntas preventivas al preparar una tienda Shopify desde cero, sin reconstruir advertencias específicas no presentes en el título.",INFERRED,0.73,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/1221
Aprende a crear tu tienda en línea con Shopify desde cero,656,Cómo funciona nuestra App de Shopify,Tienda y catálogo,"Podría orientar preguntas sobre la aplicación propia de Shopify para gestionar catálogo, sin asumir sus funciones actuales ni operar la integración.",INFERRED,0.78,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/656
Aprende a crear tu tienda en línea con Shopify desde cero,395,Alta de producto una a uno,Tienda y catálogo,"Podría apoyar una ficha de datos necesarios antes de cargar un producto individual, sin inventar características ni publicar en la tienda.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/395
Aprende a crear tu tienda en línea con Shopify desde cero,399,Como crear una colección de productos,Tienda y catálogo,"Podría orientar una agrupación de productos en colecciones comprensibles para el cliente, sin modificar catálogo ni reglas de colección.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/399
Aprende a crear tu tienda en línea con Shopify desde cero,398,Carga masiva de productos CSV,Tienda y catálogo,"Podría apoyar una revisión preliminar de datos para carga por CSV, sin inventar el esquema vigente ni importar productos automáticamente.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/398
Aprende a crear tu tienda en línea con Shopify desde cero,409,Como realizar la configuración de envíos,Inventario y logística,"Podría orientar un checklist de zonas, costos y condiciones de envío verificadas, dejando la configuración operativa bajo responsabilidad humana.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/409
Aprende a crear tu tienda en línea con Shopify desde cero,1222,Estética que convierte: estructura ideal de una tienda online,Tienda y catálogo,"Podría apoyar una revisión de estructura visual y claridad del recorrido de compra, sin afirmar que una estética específica garantice conversiones.",INFERRED,0.78,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/1222
Aprende a crear tu tienda en línea con Shopify desde cero,1223,Tu tienda en modo experto: Optimización y conversiones reales,Medición y diagnóstico,"Podría orientar hipótesis de mejora de la tienda basadas en evidencia de conversión, sin asumir resultados demostrados por el título promocional.",INFERRED,0.73,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/2e4cf728-95b9-460c-b439-4c68cfa06b45/1223
Curso Intensivo Ventas en tu tienda online,1274,Introducción al curso,Orientación y ruta académica,La introducción al curso no declara una habilidad específica; requiere descripción para recomendar una primera misión más allá de orientación general.,AMBIGUOUS,0.18,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1274
Curso Intensivo Ventas en tu tienda online,1275,Producto ganador y complementos,Producto y validación,"Podría apoyar hipótesis de producto principal y complementos, sujetas a validación de demanda y sin tratar ganador como resultado asegurado.",INFERRED,0.77,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1275
Curso Intensivo Ventas en tu tienda online,1277,Selección del producto ganador dentro de be global pro,Producto y validación,"Podría orientar una comparación de candidatos del catálogo Be Global Pro, verificando condiciones reales y sin garantizar que alguno sea ganador.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1277
Curso Intensivo Ventas en tu tienda online,1278,Asignación de precios y promociones,Costos y rentabilidad,"Podría apoyar estimaciones de precio y promoción con costos aportados por el miembro, mostrando supuestos y sin asegurar rentabilidad comercial.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1278
Curso Intensivo Ventas en tu tienda online,1282,Selección del nombre de tu tienda online,Marca y propuesta de valor,"Podría orientar opciones de nombre coherentes con el negocio y preguntas de disponibilidad, escalando posibles conflictos de marca a revisión profesional.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1282
Curso Intensivo Ventas en tu tienda online,1283,Creación del logo de tu tienda online,Marca y propuesta de valor,"Podría apoyar un brief de logotipo para la tienda con criterios de identidad y usos, sin afirmar originalidad jurídica del diseño.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1283
Curso Intensivo Ventas en tu tienda online,1284,Apertura de Fanpage,Marca y propuesta de valor,"Podría orientar un checklist de identidad e información para una fanpage, dejando su creación y permisos bajo control del miembro.",INFERRED,0.76,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1284
Curso Intensivo Ventas en tu tienda online,1285,Poner username de Facebook,Marca y propuesta de valor,"Podría apoyar propuestas de nombre de usuario coherentes con la marca en Facebook, sin verificar disponibilidad ni modificar perfiles.",INFERRED,0.78,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1285
Curso Intensivo Ventas en tu tienda online,1286,Apertura de Instagram,Marca y propuesta de valor,"Podría orientar la preparación de identidad e información inicial de Instagram, sin crear cuentas ni solicitar datos privados de acceso.",INFERRED,0.76,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1286
Curso Intensivo Ventas en tu tienda online,1287,Vinculación de Facebook con instagram,Automatización guiada,"Podría documentar la conexión deseada entre Facebook e Instagram para revisión del equipo, sin vincular cuentas ni alterar permisos.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1287
Curso Intensivo Ventas en tu tienda online,1279,Búsqueda de contenido en las redes sociales,Contenido y creatividad,"Podría apoyar una búsqueda organizada de referencias creativas para el producto, distinguiendo inspiración de autorización para reutilizar material ajeno.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1279
Curso Intensivo Ventas en tu tienda online,1280,Descarga de contenido sin marca de agua,Contenido y creatividad,Podría orientar preguntas sobre permisos de reutilización de videos; descargar sin marca de agua no acredita autoría ni licencia del material.,INFERRED,0.73,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1280
Curso Intensivo Ventas en tu tienda online,1289,Calendario de contenido con descripciones,Contenido y creatividad,"Podría apoyar un calendario editorial con borradores de descripciones adaptados al producto, sin programar publicaciones ni inventar sus características.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1289
Curso Intensivo Ventas en tu tienda online,1338,Creación de diseño de gráficos con Canva,Contenido y creatividad,"Podría orientar un brief de piezas gráficas en Canva con objetivo y mensaje, manteniendo revisión humana de recursos visuales utilizados.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1338
Curso Intensivo Ventas en tu tienda online,1291,Apertura tu tienda en shopify,Tienda y catálogo,"Podría apoyar una lista de preparación para abrir Shopify y dudas del miembro, sin crear cuentas ni asumir condiciones vigentes del servicio.",INFERRED,0.77,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1291
Curso Intensivo Ventas en tu tienda online,1295,Compra de Dominio en shopify,Tienda y catálogo,"Podría orientar criterios y preguntas previas a elegir dominio para Shopify, sin realizar la compra ni comprometer fondos del miembro.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1295
Curso Intensivo Ventas en tu tienda online,1296,Vinculación de pasarelas de pago,Tienda y catálogo,"Podría documentar opciones de cobro y dudas de integración para el equipo, sin conectar pasarelas ni procesar información financiera sensible.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1296
Curso Intensivo Ventas en tu tienda online,1297,Vinculación de los productos con la app de be global pro,Tienda y catálogo,"Podría orientar un checklist del catálogo que se desea conectar con Be Global Pro, sin sincronizar productos ni asumir disponibilidad actual.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1297
Curso Intensivo Ventas en tu tienda online,1298,Configuración de los envios,Inventario y logística,"Podría apoyar la recopilación de costos, zonas y plazos reales de envío, dejando cualquier cambio operativo pendiente de autorización humana.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/7c1928c6-3e17-428f-b7ce-e1dd9231dbb0/1298
